asin,product_name,seller_name,brand,sales_price,discount_percentage,weight_grams,rating,delivery_type,meta_keywords,amazon_prime__y_or_n,rank,z-score
B079Z4JMXQ,Crazyink Cute Puppy ON Sofa Laptop Skin Sticker (13 to 14 inch),CrazyInk,CrazyInk,2.39,85,59.0,4.0,fulfilled_by_merchant,"Crazyink Cute Puppy ON Sofa Laptop Skin Sticker (13 to 14 inch),CrazyInk,CILSKINBULK13168",Y,34011,-0.4631117624550082
B01ENIYXTI,Casotec Pink Flowers Design Hard Back Case Cover for Micromax Canvas Spark Q380,Gizmeup,Casotec,1.79,85,31.8,4.0,fulfilled_by_amazon,"Casotec Pink Flowers Design Hard Back Case Cover for Micromax Canvas Spark Q380,Casotec,8079-13651",Y,187935,-0.5010755004486102
B07PZYH1T6,Nainz ''Pink and Grey Leaves''Designer Printed Soft Silicon Back Cover for Samsung Galaxy M30[Transparent],Nainz.,Nainz,2.15,70,150.0,4.0,fulfilled_by_merchant,"Nainz ''Pink and Grey Leaves''Designer Printed Soft Silicon Back Cover for Samsung Galaxy M30[Transparent],Nainz",Y,50569,-0.47829725765244896
B014DAH1YA,labrador X1 iPhone 6 4.7'' Slim Back case Cover Matte Finish with labrador Retail Packaging (Champaign Gold),Labrador Official Store,Labrador,8.39,71,40.8,3.3,fulfilled_by_merchant,"labrador X1 iPhone 6 4.7'' Slim Back case Cover Matte Finish with labrador Retail Packaging (Champaign Gold),Labrador,IP6-X1-GLD",N,603234,-0.08347438251898846
B07GZT9TL3,"Protokart Rainbow LED Backlit Large Size USB Wired Mechanical Feel Multimedia Gaming Keyboard, 3 Colour RGB Backlit (Multicolour)",Protokart,Protokart,9.59,38,590.0,3.9,fulfilled_by_amazon,"Protokart Rainbow LED Backlit Large Size USB Wired Mechanical Feel Multimedia Gaming Keyboard, 3 Colour RGB Backlit (Multicolour),Protokart,Rainbow Keyboard",Y,35491,-0.007546906531784568
B083M4WC86,"Treecase Printed Soft Silicone Back Case Cover for Samsung Galaxy Note 9, Samsung Galaxy Note 9 Back Cover",AdinathTrader,Treecase,1.79,75,49.9,4.6,fulfilled_by_amazon,"Treecase Printed Soft Silicone Back Case Cover for Samsung Galaxy Note 9, Samsung Galaxy Note 9 Back Cover,Treecase,Samsung Galaxy Note 9 Back Cover",Y,129175,-0.5010755004486102
B07TGTC5KC,Nainz Married Cute Couple Soft Designer Printed Back Cover for Vivo V15,Nainz.,Nainz,2.15,70,150.0,5.0,fulfilled_by_merchant,"Nainz Married Cute Couple Soft Designer Printed Back Cover for Vivo V15,Nainz",Y,465641,-0.47829725765244896
B019ILOJPS,"C&E CNE511658 High Speed HDMI Cable Male to Female with Ethernet (20 Feet/6.0 Meters), Supports 4K, 3D and Audio Return Black (2 Pack)",Appario Retail Private Ltd,C&E,16.15,41,590.0,4.3,fulfilled_by_amazon,"C&E CNE511658 High Speed HDMI Cable Male to Female with Ethernet (20 Feet/6.0 Meters), Supports 4K, 3D and Audio Return Black (2 Pack),C&E,CNE511658",Y,1867880,0.4075232955315969
B074DD5LMP,Avzax Diary Look Flip Case Cover for Vivo V3 (Purple) + in Ear Headphone,Avzax,Avzax,3.59,70,200.0,4.8,fulfilled_by_merchant,"Avzax Diary Look Flip Case Cover for Vivo V3 (Purple) + in Ear Headphone,Avzax,VivoV3PlGs_HF",Y,128561,-0.3871842864678043
B07DCT35PK,Stuffcool Plastic Corsa Ultra Slim Sporty Textured Hard Back Case Cover for OnePlus 6 (Gold),YahOoO,Stuffcool,8.39,0,59.0,3.0,fulfilled_by_amazon,"Stuffcool Plastic Corsa Ultra Slim Sporty Textured Hard Back Case Cover for OnePlus 6 (Gold),Nissan Enterprises Ltd.,CORSAONEP6-GLD",Y,680963,-0.08347438251898846
B06XZ5X5Q9,ORC Stylish Mercury Goospery Fancy Diary Wallet Flip Cover for Xiaomi Redmi 4A (Black),Just Amaze,ORC,3.3,72,99.8,3.5,fulfilled_by_merchant,"ORC Stylish Mercury Goospery Fancy Diary Wallet Flip Cover for Xiaomi Redmi 4A (Black),S.K. Enterprises,redmi4a-05",Y,471755,-0.40553342649804525
B07WKFDGH8,RACING FEVER Marble Pattern 9H Toughened Glass Back Case with Electroplating TPU Bumper Soft Sides Support Wireless Charging and Camera Protection for Samsung Galaxy Note 10 Plus (Note 10+) - Marble Blue,Apni Dukan - Bachat Bazaar,RACING FEVER-RACE OF LIFE,5.99,58,59.0,4.0,fulfilled_by_merchant,"RACING FEVER Marble Pattern 9H Toughened Glass Back Case with Electroplating TPU Bumper Soft Sides Support Wireless Charging and Camera Protection for Samsung Galaxy Note 10 Plus (Note 10+) - Marble Blue,RACING FEVER-RACE OF LIFE,Samsung Galaxy Note 10 Plus",Y,247576,-0.23532933449339635
B07PBRBJCW,ambray Mobile Holder/Mount Long Neck 360 Degree Rotation Ultimate Reusable Suction Cup for Car Dashboard/Windshield/Desktop (Black),ROUGH STUDIOS,ambray,4.19,13,240.0,3.8,fulfilled_by_merchant,"ambray Mobile Holder/Mount Long Neck 360 Degree Rotation Ultimate Reusable Suction Cup for Car Dashboard/Windshield/Desktop (Black),ambray,amb1.0",N,394656,-0.34922054847420225
B07B26QRGW,SHOPEE 58mm ND8 Neutral Density Filter,aggarwal enterprises25,SHOPEE,2.39,80,150.0,5.0,fulfilled_by_amazon,"SHOPEE 58mm ND8 Neutral Density Filter,SHOPEE,nu1458",Y,574986,-0.4631117624550082
B00MHEOAA8,DSTE NP-E3 Replacement Ni-MH Battery for Canon EOS 1D EOS 1D MarkII EOS 1D MarkII N EOS 1DS EOS 1DS MarkII Camera,Cart2India SLP,DSTE,53.99,20,281.0,4.4,fulfilled_by_merchant,"DSTE NP-E3 Replacement Ni-MH Battery for Canon EOS 1D EOS 1D MarkII EOS 1D MarkII N EOS 1DS EOS 1DS MarkII Camera,DSTE,DACN11",N,549096,2.8017697049947614
B0831MD7SR,TecKraft Hard Armor Kickstand Back Cover for Samsung Galaxy A50s (Armour Black),BPC India,Teckraft,4.79,56,99.8,4.5,fulfilled_by_amazon,"TecKraft Hard Armor Kickstand Back Cover for Samsung Galaxy A50s (Armour Black),TecKraft,BCIB01269",Y,229243,-0.31125681048060033
B07V6LPYXM,Addindia 3-in-1 GKK 360 Degree Protection Hybrid Hard Bumper Back Case Cover for Apple i-Phone 6S Plus - Red + Black,Addzone India,Addindia,3.47,76,200.0,4.0,fulfilled_by_merchant,"Addindia 3-in-1 GKK 360 Degree Protection Hybrid Hard Bumper Back Case Cover for Apple i-Phone 6S Plus - Red + Black,Addindia,Apple i-Phone 6S Plus",Y,1010114,-0.3947770340665246
B07PYKFHC9,Annure Back Cover Case Protective Black Line for Real me 3 Realme 3 (Black),Annure,Annure,1.55,87,68.0,2.9,fulfilled_by_merchant,"Annure Back Cover Case Protective Black Line for Real me 3 Realme 3 (Black),Annure,realme3blackline",Y,520405,-0.5162609956460509
B07ZQ24NCZ,"Pingin iPhone XR Case 3 in 1 Ultra Thin and Slim Hard Case Coated Non Slip Matte Surface with Electroplate Frame for Apple iPhone XR (6.1"")(2018) - (iPhone XR Case, Gold)",PingIn Corporation,Pingin,5.39,65,18.1,3.7,fulfilled_by_merchant,"Pingin iPhone XR Case 3 in 1 Ultra Thin and Slim Hard Case Coated Non Slip Matte Surface with Electroplate Frame for Apple iPhone XR (6.1"")(2018) - (iPhone XR Case, Gold),Pingin",Y,547461,-0.27329307248699836
B07DW3H4V2,Loxxo® Shockproof Silicone Soft TPU Transparent Auora Flower Back Cover with Sparkle for Oppo A83(Rose Gold),LOXXO®,LOXXO,3.59,80,299.0,3.5,fulfilled_by_amazon,"Loxxo® Shockproof Silicone Soft TPU Transparent Auora Flower Back Cover with Sparkle for Oppo A83(Rose Gold),Loxxo,FTPU OPPO A83",Y,143765,-0.3871842864678043
B008QS8STS,Logitech M185 Wireless Mouse (Red),NEWTECH inc,Logitech,10.44,27,75.0,4.3,fulfilled_by_amazon,"Logitech M185 Wireless Mouse (Red),Logitech,984-000374",Y,17572,0.0462350556258182
B07DPP1W5Y,pTron Magg Magnetic in-Ear Wired Headphones with Mic - (Gold),Appario Retail Private Ltd,PTron,4.79,69,80.0,3.8,fulfilled_by_amazon,"pTron Magg Magnetic in-Ear Wired Headphones with Mic - (Gold),Palred Technology Shenzhen Co Ltd,Magg,PTron Magg gold Headset,PTron Magg headset,PTron headset,head set,headset,headset with mic,headset with microphone,headsets",Y,2969,-0.31125681048060033
B07YSFQMH3,COVERS WALE m30s Cover Samsung Galaxy M30s Deer Series - Shockproof Anti Slip Soft Fabric Case with with Camera Protection Protective Back Case Cover for Samsung Galaxy M30s case Cover- (Black),COVERS WALE,COVERS WALE,4.19,65,18.1,5.0,fulfilled_by_amazon,"COVERS WALE m30s Cover Samsung Galaxy M30s Deer Series - Shockproof Anti Slip Soft Fabric Case with with Camera Protection Protective Back Case Cover for Samsung Galaxy M30s case Cover- (Black),COVERS WALE",Y,580785,-0.34922054847420225
B072VF9LWW,WOW Imagine Shock Proof Back Case Cover for Apple iPhone 6 (4.7 Inch Screen) - Carbon Black,ImagineDesign,WOW Imagine,2.99,75,59.0,4.1,fulfilled_by_amazon,"WOW Imagine Shock Proof Back Case Cover for Apple iPhone 6 (4.7 Inch Screen) - Carbon Black,ImagineDesign,SPCF-AIP6/BLU5",Y,83213,-0.4251480244614062
B07FB9YPSD,buzzart Design BZ-5919 Designer Printed Back Cover/Designer case Cover/Designer Cases for Honor 7A (Cute Girl),buzzart,buzzart,1.91,84,99.8,4.0,fulfilled_by_merchant,"buzzart Design BZ-5919 Designer Printed Back Cover/Designer case Cover/Designer Cases for Honor 7A (Cute Girl),buzzart,Honor 7A",N,366113,-0.49348275284988974
B01N7Z672R,Namo Art 3in1 Laptop Accessories Combo Kit - Laptop Skins 15.6 inch Stickers with Laptop Screen Protector and Laptop KeyGuard for All Laptop - Notebook HQ1005 Water HP Large3in1HQ1005,Prasanna Art,NAMO ART,2.99,0,209.0,3.1,fulfilled_by_merchant,"Namo Art 3in1 Laptop Accessories Combo Kit - Laptop Skins 15.6 inch Stickers with Laptop Screen Protector and Laptop KeyGuard for All Laptop - Notebook HQ1005 Water HP Large3in1HQ1005,Prasanna Art,Large3in1HQ11005",N,11454,-0.4251480244614062
B07YZM2TKX,RIdhaniyaa ® | m30s Tempered | Screen Protector for Galaxy M30s | Tempered Glass for Samsung Galaxy M30s - (with Installation Kit) (Black),SSBRO,RIdhaniyaa,1.67,86,4.54,5.0,fulfilled_by_amazon,"RIdhaniyaa ® | m30s Tempered | Screen Protector for Galaxy M30s | Tempered Glass for Samsung Galaxy M30s - (with Installation Kit) (Black),India",Y,845703,-0.5086682480473306
B07PT31KS5,Yes2Good Redmi 5 Mirror Kitty Cover | Soft Silicone Rubber Back Cover for Xiaomi | Shockproof & Anti-Scratch | 3D Cartoon Designed Mi Covers for Girls,PIHU FASHION WORLD,YES2GOOD,3.59,50,249.0,3.7,fulfilled_by_amazon,"Yes2Good Redmi 5 Mirror Kitty Cover | Soft Silicone Rubber Back Cover for Xiaomi | Shockproof & Anti-Scratch | 3D Cartoon Designed Mi Covers for Girls,YES2GOOD,Redmi 5",Y,49383,-0.3871842864678043
B00MXUC0DA,"C&E CNE78526 Super (3 Ft) HDMI Cable 1.4v Supports Ethernet, 3D& Audio Return Channel Full HD [Latest Version] w. Red Mesh",Cables & Etc,C&E,5.39,93,81.6,5.0,fulfilled_by_amazon,"C&E CNE78526 Super (3 Ft) HDMI Cable 1.4v Supports Ethernet, 3D& Audio Return Channel Full HD [Latest Version] w. Red Mesh,MarginMart, Inc.,CNE78526",Y,3320011,-0.27329307248699836
B01N7VIMBU,Brain Freezer Motorcycle Bicycle Seatpost Bike Handlebar Pole Mount for GOPRO 6 Black,Brain Freezer,Brain Freezer,2.28,70,299.0,4.0,fulfilled_by_merchant,"Brain Freezer Motorcycle Bicycle Seatpost Bike Handlebar Pole Mount for GOPRO 6 Black,SJCAM,BIKEMOUNTBLACK_17",Y,920846,-0.4700717810871686
B07N1T241Y,"Zebronics Zeb-Noble+ Ultra Portable BT Speaker with mSD, USB, AUX, FM, Mic & Earphone Compatibility (Pink)",Oceans Trade Company,Zebronics,7.38,21,150.0,3.1,fulfilled_by_amazon,"Zebronics Zeb-Noble+ Ultra Portable BT Speaker with mSD, USB, AUX, FM, Mic & Earphone Compatibility (Pink),Zebronics,Zeb-Noble+,Speakers under 849,Zebronics Noble Plus speakers,Zebronics Speaker's,Zebronics bluetooth speakers,bluetooth Speakers,speaker,speakers,speakers bluetooth",Y,25441,-0.14738000814155183
B07PJND7JY,FORTIFY Plastic Back Cover for Redmi Note 7/7 Pro - Blue,aadi computer solution,FORTIFY,2.99,50,27.2,4.3,fulfilled_by_merchant,"FORTIFY Plastic Back Cover for Redmi Note 7/7 Pro - Blue,Fortify,FY-MI-RN7-2017",N,11518,-0.4251480244614062
B07JC9CQC4,TheGiftKart Luxurious Toughened Glass Back Case with Shockproof TPU Bumper Back Case Cover for Samsung Galaxy A7 (2018) (Red & Black),TheGiftKart,TheGiftKart,5.99,55,18.1,3.8,fulfilled_by_merchant,"TheGiftKart Luxurious Toughened Glass Back Case with Shockproof TPU Bumper Back Case Cover for Samsung Galaxy A7 (2018) (Red & Black),TheGiftKart,Samsung Galaxy A7 (2018)",N,119167,-0.23532933449339635
B06WWR3TLQ,"X-Doria Defense Clear Series Military Grade Drop Protection, Protective Case for Samsung Galaxy S8 (White)",Go Lifestyle Retail,X-Doria,12.59,30,90.7,3.5,fulfilled_by_amazon,"X-Doria Defense Clear Series Military Grade Drop Protection, Protective Case for Samsung Galaxy S8 (White),Doria international inc.(P.R.C.),6950941456661",Y,733992,0.18227178343622527
B07VCPZS6H,Cool & Creative 3D Micky Mouse Soft Silicon Back Case Cover for Vivo Y66 - Red & Black,Cool & Creative,Cool & Creative,2.03,83,150.0,5.0,fulfilled_by_merchant,"Cool & Creative 3D Micky Mouse Soft Silicon Back Case Cover for Vivo Y66 - Red & Black,Cool & Creative,Vivo Y66",N,327739,-0.48589000525116943
B019MH3QNY,C&E CNE530345 (20 Feet/6 Meters) High Speed HDMI Cable Male to Male with Ethernet and Audio Return (Black),Cables & Etc,C & E,11.99,13,318.0,3.3,fulfilled_by_amazon,"C&E CNE530345 (20 Feet/6 Meters) High Speed HDMI Cable Male to Male with Ethernet and Audio Return (Black),C & E,CNE530345",Y,3445248,0.14430804544262332
B07RG5Z3HJ,Racing Fever® Samsung Galaxy A50 - Sleek Rubberized Chrome Plating Ring Stand with 360 Degree Protection Back Cover for Samsung Galaxy A50 - Red,Apni Dukan - Bachat Bazaar,Racing fever,5.99,58,59.0,3.9,fulfilled_by_merchant,"Racing Fever® Samsung Galaxy A50 - Sleek Rubberized Chrome Plating Ring Stand with 360 Degree Protection Back Cover for Samsung Galaxy A50 - Red,Racing fever,Samsung Galaxy A50",Y,459698,-0.23532933449339635
B017GE2G7M,Plus Ultra Clear Transparent Flexible Soft TPU Slim Back Cover for Huawei Honor 4C,Plus Enterprises,Plus,1.79,70,40.8,3.8,fulfilled_by_amazon,"Plus Ultra Clear Transparent Flexible Soft TPU Slim Back Cover for Huawei Honor 4C,Plus Enterprises,Huawei Honor 4C",Y,134785,-0.5010755004486102
B0185ZGWXK,Lapguard 6 Cell Laptop Battery for HP 590543-001 Black (LGBTHPMINI210BLK06),omcomputronix,Lapguard,24.32,49,304.0,2.4,fulfilled_by_merchant,"Lapguard 6 Cell Laptop Battery for HP 590543-001 Black (LGBTHPMINI210BLK06),Lapguard,LGBTHPMINI210BLK06_1015_2",N,1250681,0.9244628612111438
B019BGJ6SA,SDO Luxury Mercury Diary Wallet Style Flip Cover Case for Moto G Turbo Edition - Blue + Clear Screen Guard + Nano Sim Adapter Combo Set,Sasti Deals,SDO,4.67,0,200.0,4.4,fulfilled_by_amazon,"SDO Luxury Mercury Diary Wallet Style Flip Cover Case for Moto G Turbo Edition - Blue + Clear Screen Guard + Nano Sim Adapter Combo Set,SDO,MMGTEBlue+SG+NSAM",Y,433126,-0.3188495580793207
B07H8F2HN5,MTT Carbon Fiber Texture Soft & Flexible Back Case Cover for Huawei Nova 3i (Geometric 120),MTT Express,MTT,8.39,0,798.0,3.3,fulfilled_by_amazon,"MTT Carbon Fiber Texture Soft & Flexible Back Case Cover for Huawei Nova 3i (Geometric 120),MTT",Y,1657694,-0.08347438251898846
B072MVQ7FH,KC Peacock Printed Soft Transparent Silicon with Bling Diamond Crystals Slim iPhone 7 Back Cover for Girls (Rose Gold),Khurana Communication,KC,5.39,31,31.8,3.4,fulfilled_by_merchant,"KC Peacock Printed Soft Transparent Silicon with Bling Diamond Crystals Slim iPhone 7 Back Cover for Girls (Rose Gold),Khurana Communication,iPhone 7 Soft Peacock Printed Cover",Y,403255,-0.27329307248699836
B07FH71WJ2,YuBingo Soft Silicone Back Case for Tecno Camon I Sky | Indian Army Quote | Designer UV Printed Mobile Cover | Shockproof | 360 Coverage | Slim | Light,YuBingo,YuBingo,3.32,54,99.8,5.0,fulfilled_by_amazon,"YuBingo Soft Silicone Back Case for Tecno Camon I Sky | Indian Army Quote | Designer UV Printed Mobile Cover | Shockproof | 360 Coverage | Slim | Light,YuBingo,YB-UV-W0450-TecnoCamonISky",Y,676606,-0.40426796856492514
B08349GY51,BuyFeb® Printed Soft Mobile Back Cover Case Compatible for Vivo V17,BuyFeb com,BuyFeb,1.79,85,31.8,2.4,fulfilled_by_merchant,"BuyFeb® Printed Soft Mobile Back Cover Case Compatible for Vivo V17,BuyFeb,Vivo V17",Y,196896,-0.5010755004486102
B07RP2SKG3,JGD PRODUCTS Carbon Fiber Armor Drop Tested Shock Proof TPU Back Case Cover for Samsung Galaxy M30 (2019),JGDWORLD,JGD PRODUCTS,1.67,80,40.8,3.8,fulfilled_by_merchant,"JGD PRODUCTS Carbon Fiber Armor Drop Tested Shock Proof TPU Back Case Cover for Samsung Galaxy M30 (2019),Yadav Mobile,JGD-ARAMO-A41",Y,323696,-0.5086682480473306
B07482Y2JC,"Spigen [Tough Armor] iPhone 7 Case, iPhone 8 Case Cover with Reinforced Kickstand and Heavy Duty Protection and Air Cushion Technology for iPhone 7 (2016) iPhone 8 (2017) - Satin Silver",Spigen India,Spigen,16.79,48,59.0,4.6,fulfilled_by_amazon,"Spigen [Tough Armor] iPhone 7 Case, iPhone 8 Case Cover with Reinforced Kickstand and Heavy Duty Protection and Air Cushion Technology for iPhone 7 (2016) iPhone 8 (2017) - Satin Silver,Spigen,054CS22217",Y,131276,0.448017949391439
B00QUMOVLQ,DBK 2 Pcs Sony NP-FM500H Replacement Battery With Charger For Sony Alpha SLT-A57 SLT-A58 SLT-A65V SLT-A77V SLT-A99V SLT-A100 SLT-A200 SLT-A300 SLT-A350 SLT-A450 SLT-A500 SLT-A550 SLT-A560 SLT-A580 SLT-A700 SLT-A850 SLT-A900 DSLR Digital Camera(Free Car Charger Available),Cart2India SLP,Powerextra,54.11,20,122.0,5.0,fulfilled_by_merchant,"DBK 2 Pcs Sony NP-FM500H Replacement Battery With Charger For Sony Alpha SLT-A57 SLT-A58 SLT-A65V SLT-A77V SLT-A99V SLT-A100 SLT-A200 SLT-A300 SLT-A350 SLT-A450 SLT-A500 SLT-A550 SLT-A560 SLT-A580 SLT-A700 SLT-A850 SLT-A900 DSLR Digital Camera(Free Car Charger Available),Powerextra,SN-FM500*2+SN-FM500-CHA",N,634829,2.8093624525934815
B07BJN2G7F,Nik case for Redmi mi 5 Robot Series Dual Protection Layer Hybrid TPU + PC Kickstand Case Cover (D3) D3 Silver,RANA ENTERPRISESS,Nik case,3.59,50,49.9,4.0,fulfilled_by_amazon,"Nik case for Redmi mi 5 Robot Series Dual Protection Layer Hybrid TPU + PC Kickstand Case Cover (D3) D3 Silver,Nik case,MI5D3 Silver",Y,305583,-0.3871842864678043
B083RZCPMP,Roxel Clear Gel TPU Bumper Back Cover for Redmi Note 7 [Shock Proof] [Anti-Slip] [Scratch Resistant] [Eagle Case] (Space Black),Roxel Accessories,Roxel,3.35,72,18.1,4.5,fulfilled_by_merchant,"Roxel Clear Gel TPU Bumper Back Cover for Redmi Note 7 [Shock Proof] [Anti-Slip] [Scratch Resistant] [Eagle Case] (Space Black),Roxel,Eagle Bumper Case-Redmi Note 7",Y,408496,-0.40236978166524506
B07JY8FMJ7,"Kakooze Adult Plastics Red/Blue 3D Glasses Anaglyph Glasses,Black (5)",Technology Gizmo,Kakooze,5.03,58,200.0,3.2,fulfilled_by_amazon,"Kakooze Adult Plastics Red/Blue 3D Glasses Anaglyph Glasses,Black (5),kakooze",Y,4730,-0.2960713152831595
B07HCHZC2B,MOBICLONICS® Chrome 3IN1 Luxury Full Body Protective Back Cover for Xiaomi Redmi 6 Pro-Blue,vidhienterprises,MOBICLONICS,2.88,84,99.8,4.0,fulfilled_by_amazon,"MOBICLONICS® Chrome 3IN1 Luxury Full Body Protective Back Cover for Xiaomi Redmi 6 Pro-Blue,Mobiclonics,Samsung Grand Prime",Y,927908,-0.4321080430935666
B07CHFLBMK,"Arjun Designs Batman Laptop Skin for 15.6"" laptops (Customizable)",Arjun Designs,Arjun Designs,2.99,50,18.1,5.0,fulfilled_by_merchant,"Arjun Designs Batman Laptop Skin for 15.6"" laptops (Customizable),Arjun Designs,A31",N,45668,-0.4251480244614062
B07W9H7KXZ,NISHTECH Shock Proof Protective Soft Back Case Cover for Oppo K3 (2019) (Transparent) [Bumper Corners with Air Cushion Technology],NishTech World,NISHTECH,1.67,72,36.3,3.3,fulfilled_by_merchant,"NISHTECH Shock Proof Protective Soft Back Case Cover for Oppo K3 (2019) (Transparent) [Bumper Corners with Air Cushion Technology],Kanha Collection,NSt-ACNB-8",Y,290277,-0.5086682480473306
B07Q85XJ6M,"SoundPEATS Bluetooth Headphones Wireless Earbuds 4.1 Magnetic Bluetooth Earphones Lightweight Earbuds with Mic for in-Ear Earphones Sports(8 Hours Play Time, Noise Cancelling, Sweatproof)",StarkeConnect,SoundPEATS,38.39,18,5.0,5.0,fulfilled_by_amazon,"SoundPEATS Bluetooth Headphones Wireless Earbuds 4.1 Magnetic Bluetooth Earphones Lightweight Earbuds with Mic for in-Ear Earphones Sports(8 Hours Play Time, Noise Cancelling, Sweatproof),SoundPEATS,SP-Black",Y,23024,1.81471251716111
B06X158J4J,ASUS ROG Strix Impact Lightweight Optical MOBA Gaming Mouse with an Ergonomic-ambidextrous Design Featuring Aura Sync RGB Lighting,nationalPC,Asus,34.68,24,109.0,4.4,fulfilled_by_amazon,"ASUS ROG Strix Impact Lightweight Optical MOBA Gaming Mouse with an Ergonomic-ambidextrous Design Featuring Aura Sync RGB Lighting,Asus,90MP00P0-B0UA00",Y,62605,1.5799700705673378
B07XT1B4LG,"Stuffcool iPhone 11 Pro Max 6.5"" Case, Pine Unique Textured Dual Layer Hard Back Cover for Apple iPhone 11 Pro Max 6.5"" (Silver)",Stuffcool,Stuffcool,9.59,20,90.7,3.6,fulfilled_by_amazon,"Stuffcool iPhone 11 Pro Max 6.5"" Case, Pine Unique Textured Dual Layer Hard Back Cover for Apple iPhone 11 Pro Max 6.5"" (Silver),Nissan Enterprises Ltd.,PINEIP1165-SIL",Y,338760,-0.007546906531784568
B01NCNR357,SWAG my CASE Printed Back Cover for Huawei Honor 5A,S.K Retail,SWAG my CASE,1.79,83,118.0,3.2,fulfilled_by_amazon,"SWAG my CASE Printed Back Cover for Huawei Honor 5A,SWAG my CASE,SMCH5A3DM1880",Y,142111,-0.5010755004486102
B075XJH533,"Gaming Headset, GM-1 Bass Enhanced Headphone for Playstation PS4 PSP Xbox One Tablet iOS iPad Smartphone Free Adapter Cable for PC with Mic Noise Cancelling Black Blue",Cart2India Online,Cocar,47.39,20,299.0,4.1,fulfilled_by_merchant,"Gaming Headset, GM-1 Bass Enhanced Headphone for Playstation PS4 PSP Xbox One Tablet iOS iPad Smartphone Free Adapter Cable for PC with Mic Noise Cancelling Black Blue,Cocar,GM1",N,1484468,2.38416858706514
B0793HYVWT,"caen asus 10.8v 5200mah 6 cell Laptop Battery for ASUS A32-K53 A41-K53 K53 K53E, ASUS A54C K53SV X53U X54H X54C X53S X53 K53S X53E",Hi-Tech computers enterprise,caen asus,52.79,48,363.0,3.8,fulfilled_by_merchant,"caen asus 10.8v 5200mah 6 cell Laptop Battery for ASUS A32-K53 A41-K53 K53 K53E, ASUS A54C K53SV X53U X54H X54C X53S X53 K53S X53E,Asus,CAEN-U10-5200MAH-01",N,38560,2.7258422290075575
